'hello\nBefore\n',-18.75,8.203125,False
'hello\nBefore\n',-18.75,9.375,False
'hello\nBefore\n',-18.75,10.546875,False
'hello\nBefore\n',-18.75,11.71875,False
'hello\nBefore\n',-18.75,12.890625,False
'hello\nBefore\n',-18.75,14.0625,False
'hello\nBefore\n',-18.75,15.234375,False
'hello\nBefore\n',-18.75,16.40625,False
'hello\nBefore\n',-18.75,17.578125,False
'hello\nBefore\n',-18.75,18.75,False
'hello\nBefore\n',-18.75,19.921875,False
'hello\nBefore\n',-17.578125,-19.921875,False
'hello\nBefore\n',-17.578125,-18.75,False
'hello\nBefore\n',-17.578125,-17.578125,False
'hello\nBefore\n',-17.578125,-16.40625,False
'hello\nBefore\n',-17.578125,-15.234375,False
'hello\nBefore\n',-17.578125,-14.0625,False
'hello\nBefore\n',-17.578125,-12.890625,False
'hello\nBefore\n',-17.578125,-11.71875,False
'hello\nBefore\n',-17.578125,-10.546875,False
'hello\nBefore\n',-17.578125,-9.375,False
'hello\nBefore\n',-17.578125,-8.203125,False
'hello\nBefore\n',-17.578125,-7.03125,False
'hello\nBefore\n',-17.578125,-5.859375,False
'hello\nBefore\n',-17.578125,-4.6875,False
'hello\nBefore\n',-17.578125,-3.515625,False
'hello\nBefore\n',-17.578125,-2.34375,False
'\x00hello\nBefore\n',-17.578125,-1.171875,False
'hello\nBefore\n',-17.578125,0.0,False
'hello\nBefore\n',-17.578125,1.171875,False
'hello\nBefore\n',-17.578125,2.34375,False
'hello\nBefore\n',-17.578125,3.515625,False
'hello\nBefore\n',-17.578125,4.6875,False
'hello\nBefore\n',-17.578125,5.859375,False
'hello\nBefore\n',-17.578125,7.03125,False
'hello\nBefore\n',-17.578125,8.203125,False
'hello\nBefore\n',-17.578125,9.375,False
'hello\nBefore\n',-17.578125,10.546875,False
'hello\nBefore\n',-17.578125,11.71875,False
'hello\nBefore\n',-17.578125,12.890625,False
'hello\nBefore\n',-17.578125,14.0625,False
'hello\nBefore\n',-17.578125,15.234375,False
'hello\nBefore\n',-17.578125,16.40625,False
'hello\nBefore\n',-17.578125,17.578125,False
'hello\nBefore\n',-17.578125,18.75,False
'hello\nBefore\n',-17.578125,19.921875,False
'hello\nBefore\n',-16.40625,-19.921875,False
'hello\nBefore\n',-16.40625,-18.75,False
'hello\nBefore\n',-16.40625,-17.578125,False
'hello\nBefore\n',-16.40625,-16.40625,False
'hello\nBefore\n',-16.40625,-15.234375,False
'hello\nBefore\n',-16.40625,-14.0625,False
'hello\nBefore\n',-16.40625,-12.890625,False
'hello\nBefore\n',-16.40625,-11.71875,False
'hello\nBefore\n',-16.40625,-10.546875,False
'hello\nBefore\n',-16.40625,-9.375,False
'hello\nBefore\n',-16.40625,-8.203125,False
'hello\nBefore\n',-16.40625,-7.03125,False
'hello\nBefore\n',-16.40625,-5.859375,False
'hello\nBefore\n',-16.40625,-4.6875,False
'hello\nBefore\n',-16.40625,-3.515625,False
'hello\nBefore\n',-16.40625,-2.34375,False
'\x00hello\nBefore\n',-16.40625,-1.171875,False
'hello\nBefore\n',-16.40625,0.0,False
'hello\nBefore\n',-16.40625,1.171875,False
'hello\nBefore\n',-16.40625,2.34375,False
'hello\nBefore\n',-16.40625,3.515625,False
'hello\nBefore\n',-16.40625,4.6875,False
'hello\nBefore\n',-16.40625,5.859375,False
'hello\nBefore\n',-16.40625,7.03125,False
'hello\nBefore\n',-16.40625,8.203125,False
'hello\nBefore\n',-16.40625,9.375,False
'hello\nBefore\n',-16.40625,10.546875,False
'hello\nBefore\n',-16.40625,11.71875,False
'hello\nBefore\n',-16.40625,12.890625,False
'hello\nBefore\n',-16.40625,14.0625,False
'hello\nBefore\n',-16.40625,15.234375,False
'hello\nBefore\n',-16.40625,16.40625,False
'hello\nBefore\n',-16.40625,17.578125,False
'hello\nBefore\n',-16.40625,18.75,False
'hello\nBefore\n',-16.40625,19.921875,False
'hello\nBefore\n',-15.234375,-19.921875,False
'hello\nBefore\n',-15.234375,-18.75,False
'hello\nBefore\n',-15.234375,-17.578125,False
'hello\nBefore\n',-15.234375,-16.40625,False
'hello\nBefore\n',-15.234375,-15.234375,False
'hello\nBefore\n',-15.234375,-14.0625,False
'hello\nBefore\n',-15.234375,-12.890625,False
'hello\nBefore\n',-15.234375,-11.71875,False
'hello\nBefore\n',-15.234375,-10.546875,False
'hello\nBefore\n',-15.234375,-9.375,False
'hello\nBefore\n',-15.234375,-8.203125,False
'hello\nBefore\n',-15.234375,-7.03125,False
'hello\nBefore\n',-15.234375,-5.859375,False
'hello\nBefore\n',-15.234375,-4.6875,False
'hello\nBefore\n',-15.234375,-3.515625,False
'hello\nBefore\n',-15.234375,-2.34375,False
'\x00hello\nBefore\n',-15.234375,-1.171875,False
'hello\nBefore\n',-15.234375,0.0,False
'hello\nBefore\n',-15.234375,1.171875,False
'hello\nBefore\n',-15.234375,2.34375,False
'hello\nBefore\n',-15.234375,3.515625,False
'hello\nBefore\n',-15.234375,4.6875,False
'hello\nBefore\n',-15.234375,5.859375,False
'hello\nBefore\n',-15.234375,7.03125,False
'hello\nBefore\n',-15.234375,8.203125,False
'hello\nBefore\n',-15.234375,9.375,False
'hello\nBefore\n',-15.234375,10.546875,False
'hello\nBefore\n',-15.234375,11.71875,False
'hello\nBefore\n',-15.234375,12.890625,False
'hello\nBefore\n',-15.234375,14.0625,False
'hello\nBefore\n',-15.234375,15.234375,False
'hello\nBefore\n',-15.234375,16.40625,False
'hello\nBefore\n',-15.234375,17.578125,False
'hello\nBefore\n',-15.234375,18.75,False
'hello\nBefore\n',-15.234375,19.921875,False
'hello\nBefore\n',-14.0625,-19.921875,False
'hello\nBefore\n',-14.0625,-18.75,False
'hello\nBefore\n',-14.0625,-17.578125,False
'hello\nBefore\n',-14.0625,-16.40625,False
'hello\nBefore\n',-14.0625,-15.234375,False
'hello\nBefore\n',-14.0625,-14.0625,False
'hello\nBefore\n',-14.0625,-12.890625,False
'hello\nBefore\n',-14.0625,-11.71875,False
'hello\nBefore\n',-14.0625,-10.546875,False
'hello\nBefore\n',-14.0625,-9.375,False
'hello\nBefore\n',-14.0625,-8.203125,False
'hello\nBefore\n',-14.0625,-7.03125,False
'hello\nBefore\n',-14.0625,-5.859375,False
'hello\nBefore\n',-14.0625,-4.6875,False
'hello\nBefore\n',-14.0625,-3.515625,False
'hello\nBefore\n',-14.0625,-2.34375,False
'\x00hello\nBefore\n',-14.0625,-1.171875,False
'hello\nBefore\n',-14.0625,0.0,False
'hello\nBefore\n',-14.0625,1.171875,False
'hello\nBefore\n',-14.0625,2.34375,False
'hello\nBefore\n',-14.0625,3.515625,False
'hello\nBefore\n',-14.0625,4.6875,False
'hello\nBefore\n',-14.0625,5.859375,False
'hello\nBefore\n',-14.0625,7.03125,False
'hello\nBefore\n',-14.0625,8.203125,False
'hello\nBefore\n',-14.0625,9.375,False
'hello\nBefore\n',-14.0625,10.546875,False
'hello\nBefore\n',-14.0625,11.71875,False
'hello\nBefore\n',-14.0625,12.890625,False
'hello\nBefore\n',-14.0625,14.0625,False
'hello\nBefore\n',-14.0625,15.234375,False
'hello\nBefore\n',-14.0625,16.40625,False
'hello\nBefore\n',-14.0625,17.578125,False
'hello\nBefore\n',-14.0625,18.75,False
'hello\nBefore\n',-14.0625,19.921875,False
'hello\nBefore\n',-12.890625,-19.921875,False
'hello\nBefore\n',-12.890625,-18.75,False
'hello\nBefore\n',-12.890625,-17.578125,False
'hello\nBefore\n',-12.890625,-16.40625,False
'hello\nBefore\n',-12.890625,-15.234375,False
'hello\nBefore\n',-12.890625,-14.0625,False
'hello\nBefore\n',-12.890625,-12.890625,False
'hello\nBefore\n',-12.890625,-11.71875,False
'hello\nBefore\n',-12.890625,-10.546875,False
'hello\nBefore\n',-12.890625,-9.375,False
'hello\nBefore\n',-12.890625,-8.203125,False
'hello\nBefore\n',-12.890625,-7.03125,False
'hello\nBefore\n',-12.890625,-5.859375,False
'hello\nBefore\n',-12.890625,-4.6875,False
'hello\nBefore\n',-12.890625,-3.515625,False
'hello\nBefore\n',-12.890625,-2.34375,False
'\x80hello\nBefore\n',-12.890625,-1.171875,False
'hello\nBefore\n',-12.890625,0.0,False
'hello\nBefore\n',-12.890625,1.171875,False
'hello\nBefore\n',-12.890625,2.34375,False
'hello\nBefore\n',-12.890625,3.515625,False
'hello\nBefore\n',-12.890625,4.6875,False
'hello\nBefore\n',-12.890625,5.859375,False
'hello\nBefore\n',-12.890625,7.03125,False
'hello\nBefore\n',-12.890625,8.203125,False
'hello\nBefore\n',-12.890625,9.375,False
'hello\nBefore\n',-12.890625,10.546875,False
'hello\nBefore\n',-12.890625,11.71875,False
'hello\nBefore\n',-12.890625,12.890625,False
'hello\nBefore\n',-12.890625,14.0625,False
'hello\nBefore\n',-12.890625,15.234375,False
'hello\nBefore\n',-12.890625,16.40625,False
'hello\nBefore\n',-12.890625,17.578125,False
'hello\nBefore\n',-12.890625,18.75,False
'hello\nBefore\n',-12.890625,19.921875,False
'hello\nBefore\n',-11.71875,-19.921875,False
'hello\nBefore\n',-11.71875,-18.75,False
'hello\nBefore\n',-11.71875,-17.578125,False
'hello\nBefore\n',-11.71875,-16.40625,False
'hello\nBefore\n',-11.71875,-15.234375,False
'hello\nBefore\n',-11.71875,-14.0625,False
'hello\nBefore\n',-11.71875,-12.890625,False
'hello\nBefore\n',-11.71875,-11.71875,False
'hello\nBefore\n',-11.71875,-10.546875,False
'hello\nBefore\n',-11.71875,-9.375,False
'hello\nBefore\n',-11.71875,-8.203125,False
'hello\nBefore\n',-11.71875,-7.03125,False
'hello\nBefore\n',-11.71875,-5.859375,False
'hello\nBefore\n',-11.71875,-4.6875,False
'hello\nBefore\n',-11.71875,-3.515625,False
'hello\nBefore\n',-11.71875,-2.34375,False
'ÿhello\nBefore\n',-11.71875,-1.171875,False
'hello\nBefore\n',-11.71875,0.0,False
'hello\nBefore\n',-11.71875,1.171875,False
'hello\nBefore\n',-11.71875,2.34375,False
'hello\nBefore\n',-11.71875,3.515625,False
'hello\nBefore\n',-11.71875,4.6875,False
'hello\nBefore\n',-11.71875,5.859375,False
'hello\nBefore\n',-11.71875,7.03125,False
'hello\nBefore\n',-11.71875,8.203125,False
'hello\nBefore\n',-11.71875,9.375,False
'hello\nBefore\n',-11.71875,10.546875,False
'hello\nBefore\n',-11.71875,11.71875,False
'hello\nBefore\n',-11.71875,12.890625,False
'hello\nBefore\n',-11.71875,14.0625,False
'hello\nBefore\n',-11.71875,15.234375,False
'hello\nBefore\n',-11.71875,16.40625,False
'hello\nBefore\n',-11.71875,17.578125,False
'hello\nBefore\n',-11.71875,18.75,False
'hello\nBefore\n',-11.71875,19.921875,False
'hello\nBefore\n',-10.546875,-19.921875,False
'hello\nBefore\n',-10.546875,-18.75,False
'hello\nBefore\n',-10.546875,-17.578125,False
'hello\nBefore\n',-10.546875,-16.40625,False
'hello\nBefore\n',-10.546875,-15.234375,False
'hello\nBefore\n',-10.546875,-14.0625,False
'hello\nBefore\n',-10.546875,-12.890625,False
'hello\nBefore\n',-10.546875,-11.71875,False
'hello\nBefore\n',-10.546875,-10.546875,False
'hello\nBefore\n',-10.546875,-9.375,False
'hello\nBefore\n',-10.546875,-8.203125,False
'hello\nBefore\n',-10.546875,-7.03125,False
'hello\nBefore\n',-10.546875,-5.859375,False
'hello\nBefore\n',-10.546875,-4.6875,False
'hello\nBefore\n',-10.546875,-3.515625,False
'hello\nBefore\n',-10.546875,-2.34375,False
'hello\nBefore\n',-10.546875,-1.171875,False
'hello\nBefore\n',-10.546875,0.0,False
'hello\nBefore\n',-10.546875,1.171875,False
'hello\nBefore\n',-10.546875,2.34375,False
'hello\nBefore\n',-10.546875,3.515625,False
'hello\nBefore\n',-10.546875,4.6875,False
'hello\nBefore\n',-10.546875,5.859375,False
'hello\nBefore\n',-10.546875,7.03125,False
'hello\nBefore\n',-10.546875,8.203125,False
'hello\nBefore\n',-10.546875,9.375,False
'hello\nBefore\n',-10.546875,10.546875,False
'hello\nBefore\n',-10.546875,11.71875,False
'hello\nBefore\n',-10.546875,12.890625,False
'hello\nBefore\n',-10.546875,14.0625,False
'hello\nBefore\n',-10.546875,15.234375,False
'hello\nBefore\n',-10.546875,16.40625,False
'hello\nBefore\n',-10.546875,17.578125,False
'hello\nBefore\n',-10.546875,18.75,False
'hello\nBefore\n',-10.546875,19.921875,False
'hello\nBefore\n',-9.375,-19.921875,False
'hello\nBefore\n',-9.375,-18.75,False
'hello\nBefore\n',-9.375,-17.578125,False
'hello\nBefore\n',-9.375,-16.40625,False
'hello\nBefore\n',-9.375,-15.234375,False
'hello\nBefore\n',-9.375,-14.0625,False
'hello\nBefore\n',-9.375,-12.890625,False
'hello\nBefore\n',-9.375,-11.71875,False
'hello\nBefore\n',-9.375,-10.546875,False
'hello\nBefore\n',-9.375,-9.375,False
'hello\nBefore\n',-9.375,-8.203125,False
'hello\nBefore\n',-9.375,-7.03125,False
'hello\nBefore\n',-9.375,-5.859375,False
'hello\nBefore\n',-9.375,-4.6875,False
'hello\nBefore\n',-9.375,-3.515625,False
'hello\nBefore\n',-9.375,-2.34375,False
'\x00hello\nBefore\n',-9.375,-1.171875,False
'hello\nBefore\n',-9.375,0.0,False
'hello\nBefore\n',-9.375,1.171875,False
'hello\nBefore\n',-9.375,2.34375,False
'hello\nBefore\n',-9.375,3.515625,False
'hello\nBefore\n',-9.375,4.6875,False
'hello\nBefore\n',-9.375,5.859375,False
'hello\nBefore\n',-9.375,7.03125,False
'hello\nBefore\n',-9.375,8.203125,False
'hello\nBefore\n',-9.375,9.375,False
'hello\nBefore\n',-9.375,10.546875,False
'hello\nBefore\n',-9.375,11.71875,False
'hello\nBefore\n',-9.375,12.890625,False
'hello\nBefore\n',-9.375,14.0625,False
'hello\nBefore\n',-9.375,15.234375,False
'hello\nBefore\n',-9.375,16.40625,False
'hello\nBefore\n',-9.375,17.578125,False
'hello\nBefore\n',-9.375,18.75,False
'hello\nBefore\n',-9.375,19.921875,False
'hello\nBefore\n',-8.203125,-19.921875,False
'hello\nBefore\n',-8.203125,-18.75,False
'hello\nBefore\n',-8.203125,-17.578125,False
'hello\nBefore\n',-8.203125,-16.40625,False
'hello\nBefore\n',-8.203125,-15.234375,False
'hello\nBefore\n',-8.203125,-14.0625,False
'hello\nBefore\n',-8.203125,-12.890625,False
'hello\nBefore\n',-8.203125,-11.71875,False
'hello\nBefore\n',-8.203125,-10.546875,False
'hello\nBefore\n',-8.203125,-9.375,False
'hello\nBefore\n',-8.203125,-8.203125,False
'hello\nBefore\n',-8.203125,-7.03125,False
'hello\nBefore\n',-8.203125,-5.859375,False
'hello\nBefore\n',-8.203125,-4.6875,False
'hello\nBefore\n',-8.203125,-3.515625,False
'hello\nBefore\n',-8.203125,-2.34375,False
'hello\nBefore\n',-8.203125,-1.171875,False
'hello\nBefore\n',-8.203125,0.0,False
'hello\nBefore\n',-8.203125,1.171875,False
'hello\nBefore\n',-8.203125,2.34375,False
'hello\nBefore\n',-8.203125,3.515625,False
'hello\nBefore\n',-8.203125,4.6875,False
'hello\nBefore\n',-8.203125,5.859375,False
'hello\nBefore\n',-8.203125,7.03125,False
'hello\nBefore\n',-8.203125,8.203125,False
'hello\nBefore\n',-8.203125,9.375,False
'hello\nBefore\n',-8.203125,10.546875,False
'hello\nBefore\n',-8.203125,11.71875,False
'hello\nBefore\n',-8.203125,12.890625,False
'hello\nBefore\n',-8.203125,14.0625,False
'hello\nBefore\n',-8.203125,15.234375,False
'hello\nBefore\n',-8.203125,16.40625,False
'hello\nBefore\n',-8.203125,17.578125,False
'hello\nBefore\n',-8.203125,18.75,False
'hello\nBefore\n',-8.203125,19.921875,False
'hello\nBefore\n',-7.03125,-19.921875,False
'hello\nBefore\n',-7.03125,-18.75,False
'hello\nBefore\n',-7.03125,-17.578125,False
'hello\nBefore\n',-7.03125,-16.40625,False
'hello\nBefore\n',-7.03125,-15.234375,False
'hello\nBefore\n',-7.03125,-14.0625,False
'hello\nBefore\n',-7.03125,-12.890625,False
'hello\nBefore\n',-7.03125,-11.71875,False
'hello\nBefore\n',-7.03125,-10.546875,False
'hello\nBefore\n',-7.03125,-9.375,False
'hello\nBefore\n',-7.03125,-8.203125,False
'hello\nBefore\n',-7.03125,-7.03125,False
'hello\nBefore\n',-7.03125,-5.859375,False
'hello\nBefore\n',-7.03125,-4.6875,False
'hello\nBefore\n',-7.03125,-3.515625,False
'hello\nBefore\n',-7.03125,-2.34375,False
'\x00hello\nBefore\n',-7.03125,-1.171875,False
'hello\nBefore\n',-7.03125,0.0,False
'hello\nBefore\n',-7.03125,1.171875,False
'hello\nBefore\n',-7.03125,2.34375,False
'hello\nBefore\n',-7.03125,3.515625,False
'hello\nBefore\n',-7.03125,4.6875,False
'hello\nBefore\n',-7.03125,5.859375,False
'hello\nBefore\n',-7.03125,7.03125,False
'hello\nBefore\n',-7.03125,8.203125,False
'hello\nBefore\n',-7.03125,9.375,False
'hello\nBefore\n',-7.03125,10.546875,False
'hello\nBefore\n',-7.03125,11.71875,False
'hello\nBefore\n',-7.03125,12.890625,False
'hello\nBefore\n',-7.03125,14.0625,False
'hello\nBefore\n',-7.03125,15.234375,False
'hello\nBefore\n',-7.03125,16.40625,False
'hello\nBefore\n',-7.03125,17.578125,False
'hello\nBefore\n',-7.03125,18.75,False
'hello\nBefore\n',-7.03125,19.921875,False
'hello\nBefore\n',-5.859375,-19.921875,False
'hello\nBefore\n',-5.859375,-18.75,False
'hello\nBefore\n',-5.859375,-17.578125,False
'hello\nBefore\n',-5.859375,-16.40625,False
'hello\nBefore\n',-5.859375,-15.234375,False
'hello\nBefore\n',-5.859375,-14.0625,False
'hello\nBefore\n',-5.859375,-12.890625,False
'hello\nBefore\n',-5.859375,-11.71875,False
'hello\nBefore\n',-5.859375,-10.546875,False
'hello\nBefore\n',-5.859375,-9.375,False
'hello\nBefore\n',-5.859375,-8.203125,False
'hello\nBefore\n',-5.859375,-7.03125,False
'hello\nBefore\n',-5.859375,-5.859375,False
'hello\nBefore\n',-5.859375,-4.6875,False
'hello\nBefore\n',-5.859375,-3.515625,False
'hello\nBefore\n',-5.859375,-2.34375,False
'\x00hello\nBefore\n',-5.859375,-1.171875,False
'hello\nBefore\n',-5.859375,0.0,False
'hello\nBefore\n',-5.859375,1.171875,False
'hello\nBefore\n',-5.859375,2.34375,False
'hello\nBefore\n',-5.859375,3.515625,False
'hello\nBefore\n',-5.859375,4.6875,False
'hello\nBefore\n',-5.859375,5.859375,False
'hello\nBefore\n',-5.859375,7.03125,False
'hello\nBefore\n',-5.859375,8.203125,False
'hello\nBefore\n',-5.859375,9.375,False
'hello\nBefore\n',-5.859375,10.546875,False
'hello\nBefore\n',-5.859375,11.71875,False
'hello\nBefore\n',-5.859375,12.890625,False
'hello\nBefore\n',-5.859375,14.0625,False
'hello\nBefore\n',-5.859375,15.234375,False
'hello\nBefore\n',-5.859375,16.40625,False
'hello\nBefore\n',-5.859375,17.578125,False
'hello\nBefore\n',-5.859375,18.75,False
'hello\nBefore\n',-5.859375,19.921875,False
'hello\nBefore\n',-4.6875,-19.921875,False
'hello\nBefore\n',-4.6875,-18.75,False
'hello\nBefore\n',-4.6875,-17.578125,False
'hello\nBefore\n',-4.6875,-16.40625,False
'hello\nBefore\n',-4.6875,-15.234375,False
'hello\nBefore\n',-4.6875,-14.0625,False
'hello\nBefore\n',-4.6875,-12.890625,False
'hello\nBefore\n',-4.6875,-11.71875,False
'hello\nBefore\n',-4.6875,-10.546875,False
'hello\nBefore\n',-4.6875,-9.375,False
'hello\nBefore\n',-4.6875,-8.203125,False
'hello\nBefore\n',-4.6875,-7.03125,False
'hello\nBefore\n',-4.6875,-5.859375,False
'hello\nBefore\n',-4.6875,-4.6875,False
'hello\nBefore\n',-4.6875,-3.515625,False
'hello\nBefore\n',-4.6875,-2.34375,False
'\x00hello\nBefore\n',-4.6875,-1.171875,False
'hello\nBefore\n',-4.6875,0.0,False
'hello\nBefore\n',-4.6875,1.171875,False
'hello\nBefore\n',-4.6875,2.34375,False
'hello\nBefore\n',-4.6875,3.515625,False
'hello\nBefore\n',-4.6875,4.6875,False
'hello\nBefore\n',-4.6875,5.859375,False
'hello\nBefore\n',-4.6875,7.03125,False
'hello\nBefore\n',-4.6875,8.203125,False
'hello\nBefore\n',-4.6875,9.375,False
'hello\nBefore\n',-4.6875,10.546875,False
'hello\nBefore\n',-4.6875,11.71875,False
'hello\nBefore\n',-4.6875,12.890625,False
'hello\nBefore\n',-4.6875,14.0625,False
'hello\nBefore\n',-4.6875,15.234375,False
'hello\nBefore\n',-4.6875,16.40625,False
'hello\nBefore\n',-4.6875,17.578125,False
'hello\nBefore\n',-4.6875,18.75,False
'hello\nBefore\n',-4.6875,19.921875,False
'hello\nBefore\n',-3.515625,-19.921875,False
'hello\nBefore\n',-3.515625,-18.75,False
'hello\nBefore\n',-3.515625,-17.578125,False
'hello\nBefore\n',-3.515625,-16.40625,False
'hello\nBefore\n',-3.515625,-15.234375,False
'hello\nBefore\n',-3.515625,-14.0625,False
'hello\nBefore\n',-3.515625,-12.890625,False
'hello\nBefore\n',-3.515625,-11.71875,False
'hello\nBefore\n',-3.515625,-10.546875,False
'hello\nBefore\n',-3.515625,-9.375,False
'hello\nBefore\n',-3.515625,-8.203125,False
'hello\nBefore\n',-3.515625,-7.03125,False
'hello\nBefore\n',-3.515625,-5.859375,False
'hello\nBefore\n',-3.515625,-4.6875,False
'hello\nBefore\n',-3.515625,-3.515625,False
'hello\nBefore\n',-3.515625,-2.34375,False
'Àhello\nBefore\n',-3.515625,-1.171875,False
'hello\nBefore\n',-3.515625,0.0,False
'hello\nBefore\n',-3.515625,1.171875,False
'hello\nBefore\n',-3.515625,2.34375,False
'hello\nBefore\n',-3.515625,3.515625,False
'hello\nBefore\n',-3.515625,4.6875,False
'hello\nBefore\n',-3.515625,5.859375,False
'hello\nBefore\n',-3.515625,7.03125,False
'hello\nBefore\n',-3.515625,8.203125,False
'hello\nBefore\n',-3.515625,9.375,False
'hello\nBefore\n',-3.515625,10.546875,False
'hello\nBefore\n',-3.515625,11.71875,False
'hello\nBefore\n',-3.515625,12.890625,False
'hello\nBefore\n',-3.515625,14.0625,False
'hello\nBefore\n',-3.515625,15.234375,False
'hello\nBefore\n',-3.515625,16.40625,False
'hello\nBefore\n',-3.515625,17.578125,False
'hello\nBefore\n',-3.515625,18.75,False
'hello\nBefore\n',-3.515625,19.921875,False
'hello\nBefore\n',-2.34375,-19.921875,False
'hello\nBefore\n',-2.34375,-18.75,False
'hello\nBefore\n',-2.34375,-17.578125,False
'hello\nBefore\n',-2.34375,-16.40625,False
'hello\nBefore\n',-2.34375,-15.234375,False
'hello\nBefore\n',-2.34375,-14.0625,False
'hello\nBefore\n',-2.34375,-12.890625,False
'hello\nBefore\n',-2.34375,-11.71875,False
'hello\nBefore\n',-2.34375,-10.546875,False
'hello\nBefore\n',-2.34375,-9.375,False
'hello\nBefore\n',-2.34375,-8.203125,False
'hello\nBefore\n',-2.34375,-7.03125,False
'hello\nBefore\n',-2.34375,-5.859375,False
'hello\nBefore\n',-2.34375,-4.6875,False
'hello\nBefore\n',-2.34375,-3.515625,False
'hello\nBefore\n',-2.34375,-2.34375,False
'\x00hello\nBefore\n',-2.34375,-1.171875,False
'hello\nBefore\n',-2.34375,0.0,False
'hello\nBefore\n',-2.34375,1.171875,False
'hello\nBefore\n',-2.34375,2.34375,False
'hello\nBefore\n',-2.34375,3.515625,False
'hello\nBefore\n',-2.34375,4.6875,False
'hello\nBefore\n',-2.34375,5.859375,False
'hello\nBefore\n',-2.34375,7.03125,False
'hello\nBefore\n',-2.34375,8.203125,False
'hello\nBefore\n',-2.34375,9.375,False
'hello\nBefore\n',-2.34375,10.546875,False
'hello\nBefore\n',-2.34375,11.71875,False
'hello\nBefore\n',-2.34375,12.890625,False
'hello\nBefore\n',-2.34375,14.0625,False
'hello\nBefore\n',-2.34375,15.234375,False
'hello\nBefore\n',-2.34375,16.40625,False
'hello\nBefore\n',-2.34375,17.578125,False
'hello\nBefore\n',-2.34375,18.75,False
'hello\nBefore\n',-2.34375,19.921875,False
'hello\nBefore\n',-1.171875,-19.921875,False
'hello\nBefore\nGlitch\n',-1.171875,-18.75,True
